央广网·国家,#genre#
舞迷心窍,http://play-radio-stream3.hndt.com/now/WBhgSD3A/playlist.m3u8
卷卷猫电台,http://stream3.hndt.com/now/PHucVOu2/playlist.m3u8
CoolFM流行音乐广播,http://stream.rcs.revma.com/6n8m3pnb5tuvv
Ai M Radio,http://n11.rcs.revma.com/h4ta80hbqwuvv
Ai M Muse,http://stream.rcs.revma.com/g9u1p91mk2uvv
Ai M Square,https://stream.rcs.revma.com/7tmsqz1mk2uvv
Ai M Power,https://stream.rcs.revma.com/fbncq81mk2uvv
Ai M Cube,https://stream.rcs.revma.com/hp7uz41mk2uvv
CoolFM经典音乐广播,http://stream.rcs.revma.com/nkv8akmb5tuvv
Big Big Mix,https://play.gojoy.org/audio/stream
天籁之音-经典正流行,http://play-radio-stream3.hndt.com/now/WUBA5hW2/playlist.m3u8
A-Line Radio 网路音乐台,http://202.39.43.67:1935/live/RA000001/playlist.m3u8

电视伴音,#genre#
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
CCTV-1 综合,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
CCTV-2 财经,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
CCTV-3 综艺,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
CCTV-4 (亚洲),https://piccpndali.v.myalicdn.com/audio/cctv4_2.m3u8
CCTV-4 (欧洲),https://piccpndali.v.myalicdn.com/audio/cctveurope_2.m3u8
CCTV-4 (美洲),https://piccpndali.v.myalicdn.com/audio/cctvamerica_2.m3u8
CCTV-5 体育,https://piccpndali.v.myalicdn.com/audio/cctv5_2.m3u8
CCTV-5+ 体育赛事,https://piccpndali.v.myalicdn.com/audio/cctv5plus_2.m3u8
CCTV-6 电影,https://piccpndali.v.myalicdn.com/audio/cctv6_2.m3u8
CCTV-7 国防军事,https://piccpndali.v.myalicdn.com/audio/cctv7_2.m3u8
CCTV-8 电视剧,https://piccpndali.v.myalicdn.com/audio/cctv8_2.m3u8
CCTV-9 纪录,https://piccpndali.v.myalicdn.com/audio/cctv9_2.m3u8
CCTV-10 科教,https://piccpndali.v.myalicdn.com/audio/cctv10_2.m3u8
CCTV-11 戏曲,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8
CCTV-12 社会与法,https://piccpndali.v.myalicdn.com/audio/cctv12_2.m3u8
CCTV-13 新闻,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
CCTV-14 少儿,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
CCTV-15 音乐,https://piccpndali.v.myalicdn.com/audio/cctv15_2.m3u8
CCTV-16奥林匹克,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
CCTV-17农业农村,https://piccpndali.v.myalicdn.com/audio/cctv17_2.m3u8
CGTN,http://stream.zeno.fm/ambvmys65rquv
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
东方卫视,http://satellitepull.cnr.cn/live/wx32dfws/playlist.m3u8
浙江卫视,http://satellitepull.cnr.cn/live/wxzjws/playlist.m3u8
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
重庆卫视,http://satellitepull.cnr.cn/live/wxcqws/playlist.m3u8
湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
辽宁卫视,http://satellitepull.cnr.cn/live/wxlnws/playlist.m3u8
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
黑龙江卫视,http://satellitepull.cnr.cn/live/wx32hljws/playlist.m3u8
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
云南卫视,http://satellitepull.cnr.cn/live/wxynws/playlist.m3u8
贵州卫视,https://piccpndali.v.myalicdn.com/audio/guizhou_2.m3u8
甘肃卫视,http://satellitepull.cnr.cn/live/wxgsws/playlist.m3u8
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8
延边卫视,http://satellitepull.cnr.cn/live/wxybws/playlist.m3u8
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8
江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8
宁夏卫视,http://satellitepull.cnr.cn/live/wxnxws/playlist.m3u8
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
青海卫视,https://piccpndali.v.myalicdn.com/audio/qinghai_2.m3u8
内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8
北京新闻,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv9_1/index.m3u8?adapt=0&BR=audio
北京文艺,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv2_1/index.m3u8?adapt=0&BR=audio
北京纪实科教,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv3_1/index.m3u8?adapt=0&BR=audio
北京影视,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv4_1/index.m3u8?adapt=0&BR=audio
北京财经,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv5_1/index.m3u8?adapt=0&BR=audio
北京生活,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv7_1/index.m3u8?adapt=0&BR=audio
CETV-1,https://piccpndali.v.myalicdn.com/audio/cetv1_2.m3u8
CETV2,https://piccpndali.v.myalicdn.com/audio/cetv2_2.m3u8
中国教育3,https://piccpndali.v.myalicdn.com/audio/cetv3_2.m3u8
CETV-4空中课堂,https://piccpndali.v.myalicdn.com/audio/cetv4_2.m3u8
第一财经,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8
now新闻台,http://live.cooltv.top/tv/now.php
无线新闻台,http://live.cooltv.top/tv/tvbaudio.php?id=C&type=ao
无线财经体育资讯台,http://live.cooltv.top/tv/tvbaudio.php?id=A&type=ao
广东卫视,https://piccpndali.v.myalicdn.com/audio/guangdong_2.m3u8
吉林卫视,https://piccpndali.v.myalicdn.com/audio/jilin_2.m3u8
黑龙江卫视,https://piccpndali.v.myalicdn.com/audio/heilongjiang_2.m3u8
云南卫视,https://piccpndali.v.myalicdn.com/audio/yunnan_2.m3u8
新疆卫视,https://piccpndali.v.myalicdn.com/audio/xinjiang_2.m3u8

测试,#genre#
香港电台1,https://rthkradio1-live.akamaized.net/hls/live/2035313/radio1/master.m3u8
动感101,http://iovliveplay.radio.cn/fm/1600000000616h.m3u8
HitFM北部,http://live.cooltv.top/tv/hitfmweb.php?id=1
HitFM中部,http://live.cooltv.top/tv/hitfmweb.php?id=2
HitFM花东,http://live.cooltv.top/tv/hitfmweb.php?id=5
HitFM宜兰,http://live.cooltv.top/tv/hitfmweb.php?id=4
PopRadio台北流行广播,http://live.cooltv.top/tv/popradioweb.php?id=1
PopRadio好听广播,http://live.cooltv.top/tv/popradioweb.php?id=2

❓未知,#genre#
170&ssl=1" group-title="境外广播",VOCALO,https://stream.wbez.org/vocalolinear
京津冀之声,http://iovliveplay.radio.cn/fm/1600000000509h.m3u8
白山交通广播,http://iovliveplay.radio.cn/fm/1600000003262h.m3u8
盘锦经济生活广播,http://iovliveplay.radio.cn/fm/1600000003544h.m3u8
盘锦交通文艺广播,http://iovliveplay.radio.cn/fm/1600000001678h.m3u8
盘锦综合广播,http://iovliveplay.radio.cn/fm/1600000003545h.m3u8
铁岭交通广播,http://iovliveplay.radio.cn/fm/1600000003714h.m3u8
呼和浩特文艺广播,http://iovliveplay.radio.cn/fm/1600000000787h.m3u8
银川都市经济广播女主播电台,http://iovliveplay.radio.cn/fm/1600000002366h.m3u8
河北生活广播,http://iovliveplay.radio.cn/fm/1600000002669h.m3u8
保定新闻广播,http://iovliveplay.radio.cn/fm/1600000000122h.m3u8
大同新闻综合广播,http://iovliveplay.radio.cn/fm/1600000003541h.m3u8
东营交通音乐广播,http://iovliveplay.radio.cn/fm/1600000000465h.m3u8
济宁107生活广播,http://iovliveplay.radio.cn/fm/1600000002600h.m3u8
青岛广播爱车940,http://iovliveplay.radio.cn/fm/1600000001781h.m3u8
青岛音乐体育广播,http://iovliveplay.radio.cn/fm/1600000001777h.m3u8
青岛故事广播,http://iovliveplay.radio.cn/fm/1600000002755h.m3u8
潍坊982音乐广播,http://iovliveplay.radio.cn/fm/1600000003047h.m3u8
安徽旅游广播,http://iovliveplay.radio.cn/fm/1600000002562h.m3u8
娄底综合广播,http://iovliveplay.radio.cn/fm/1600000003284h.m3u8
江西旅游广播,http://iovliveplay.radio.cn/fm/1600000003577h.m3u8
宿迁交通广播,http://iovliveplay.radio.cn/fm/1600000001437h.m3u8
湖州综合广播,http://iovliveplay.radio.cn/fm/1600000002320h.m3u8
扬州新闻广播,http://iovliveplay.radio.cn/fm/1600000003857h.m3u8
杭州之声,http://iovliveplay.radio.cn/fm/1600000001300h.m3u8
义乌新闻广播,http://iovliveplay.radio.cn/fm/1600000003475h.m3u8
义乌交通广播,http://iovliveplay.radio.cn/fm/1600000003476h.m3u8
福州交通之声,http://iovliveplay.radio.cn/fm/1600000002769h.m3u8
贵阳旅游生活广播,http://iovliveplay.radio.cn/fm/1600000002610h.m3u8
贵阳交通广播,http://iovliveplay.radio.cn/fm/1600000001972h.m3u8
铜仁交通旅游广播,http://iovliveplay.radio.cn/fm/1600000002448h.m3u8
贵州交通广播,http://iovliveplay.radio.cn/fm/1600000000666h.m3u8
内江交通广播,http://iovliveplay.radio.cn/fm/1600000001560h.m3u8
江津融媒体中心综合广播,http://iovliveplay.radio.cn/fm/1600000002823h.m3u8
济宁交通文艺广播,http://iovliveplay.radio.cn/fm/1600000001804h.m3u8
